ticker,exchange,fiscal_month
TW.,LSE,12
UAV,LSE,9
UEM,LSE,3
UKW,LSE,12
ULVR,LSE,12
UTL,LSE,6
UU.,LSE,12
VANQ,LSE,12
VCT,LSE,9
VEIL,LSE,12
VID,LSE,12
VOD,LSE,3
VP.,LSE,12
VSVS,LSE,12
VTY,LSE,12
WEIR,LSE,12
WIL,LSE,6
WISE,LSE,3
WIX,LSE,12
WIZZ,LSE,3
WOSG,LSE,4
WPP,LSE,12
WTB,LSE,2
WWH,LSE,3
XPP,LSE,12
XPS,LSE,3
YNGA,LSE,3
ZEG,LSE,3
ZIG,LSE,4
ZTF,LSE,12
480S,MC,12
A3M,MC,12
ACS,MC,12
ACX,MC,12
ADX,MC,12
AEDAS,MC,3
AENA,MC,12
AGIL,MC,12
AI,MC,12
ALC,MC,12
ALM,MC,12
ALNT,MC,12
ALQ,MC,12
AMEN,MC,12
AMP,MC,12
AMS,MC,12
ANA,MC,12
ANE,MC,12
APG,MC,12
ARM,MC,12
ART,MC,12
ATRY,MC,12
ATSI,MC,12
AZK,MC,12
BBVA,MC,12
BKT,MC,12
BST,MC,12
CABK,MC,12
CAF,MC,12
CASH,MC,12
CBAV,MC,12
CEV,MC,12
CIE,MC,12
CIRSA,MC,12
CLNX,MC,12
CLR,MC,12
COM,MC,12
COXG,MC,12
DESA,MC,12
DIA,MC,12
DOM,MC,12
DOMO,MC,12
EBRO,MC,12
EBROM,MC,12
ECR,MC,12
EDR,MC,3
ELE,MC,12
ENC,MC,12
END,MC,12
ENER,MC,12
ENG,MC,12
ENO,MC,12
ENRS,MC,12
ETC,MC,12
EZE,MC,12
FACE,MC,12
FAE,MC,12
FCC,MC,12
FDR,MC,12
FER,MC,12
GAM,MC,12
GEST,MC,12
GIGA,MC,12
GRE,MC,12
GRF,MC,12
GSJ,MC,12
HBX,MC,9
HLZ,MC,12
HOME,MC,12
IBE,MC,12
IBG,MC,12
IDR,MC,12
IFLEX,MC,12
IMC,MC,12
INDXA,MC,12
ISUR,MC,12
ITX,MC,1
IZER,MC,12
LAB,MC,12
LDA,MC,12
LGT,MC,12
LIB,MC,12
LLN,MC,12
LLYC,MC,12
LOG,MC,9
MAP,MC,12
MCM,MC,12
MDF,MC,12
MEL,MC,12
MTB,MC,12
MVC,MC,12
NAT,MC,6
NBI,MC,12
NEA,MC,12
NTGY,MC,12
NTH,MC,12
NXT,MC,12
NYE,MC,12
NZI,MC,12
OHLA,MC,12
OLE,MC,12
OPTS,MC,12
ORY,MC,12
PANG,MC,12
PAR,MC,12
PHM,MC,12
PRM,MC,12
PRS,MC,12
PSG,MC,12
PUIG,MC,12
R4,MC,12
RBT,MC,12
RED,MC,12
REN,MC,12
REP,MC,12
RJF,MC,12
RLIA,MC,12
ROVI,MC,12
SAB,MC,12
SAN,MC,12
SCBYT,MC,12
SCGV,MC,12
SCO,MC,12
SCYR,MC,12
SEC,MC,12
SLR,MC,12
SOL,MC,12
SQRL,MC,12
STNA,MC,7
TEF,MC,12
TLGO,MC,12
TRE,MC,12
TRG,MC,12
TRTK,MC,12
TSK,MC,12
TUB,MC,12
UMB,MC,12
UNI,MC,12
VID,MC,12
VIS,MC,12
VOC,MC,12
VYT,MC,12
YEUR,MC,3
YINB6,MC,12
YISC,MC,12
YMCS,MC,12
YPSN,MC,12
YVCP,MC,12
A2A,MIL,12
ABC,MIL,12
ABP,MIL,6
ABT,MIL,9
AC5,MIL,12
ACE,MIL,12
ACQ,MIL,12
ADB,MIL,12
ADV,MIL,12
AGP,MIL,12
AMP,MIL,12
ANIM,MIL,12
ARIS,MIL,12
ARN,MIL,12
ASC,MIL,12
AVIO,MIL,12
AZM,MIL,12
B,MIL,12
BAMI,MIL,12
BAN,MIL,12
BC,MIL,12
BDB,MIL,12
BEC,MIL,12
BF,MIL,12
BFF,MIL,12
BFG,MIL,12
BGN,MIL,12
BMED,MIL,12
BMPS,MIL,12
BO,MIL,12
BPE,MIL,12
BRE,MIL,12
BRI,MIL,12
BSS,MIL,12
BST,MIL,12
BZU,MIL,12
CAI,MIL,12
CALT,MIL,12
CDG,MIL,12
CE,MIL,12
CED,MIL,12
CELL,MIL,12
CEM,MIL,12
CIR,MIL,12
CLE,MIL,12
CLI,MIL,12
CMB,MIL,12
CMTL,MIL,12
COM,MIL,12
CPR,MIL,12
CREG,MIL,6
CRL,MIL,12
CUBE,MIL,12
CY4,MIL,12
CYB,MIL,12
D,MIL,12
DAN,MIL,6
DATA,MIL,12
DBA,MIL,12
DDM,MIL,12
DEA,MIL,12
DEX,MIL,12
DGT,MIL,12
DGV,MIL,12
DHH,MIL,12
DIA,MIL,12
DIB,MIL,6
DIS,MIL,12
DLG,MIL,12
DNR,MIL,12
DOV,MIL,12
DOX,MIL,12
ECK,MIL,12
ECNL,MIL,12
EDAC,MIL,12
EDNR,MIL,12
EGLA,MIL,12
ELN,MIL,12
EM,MIL,12
ENAV,MIL,12
ENEL,MIL,12
ENI,MIL,12
ENV,MIL,12
ENY,MIL,12
EQUI,MIL,12
ERG,MIL,12
ESAU,MIL,12
ESF,MIL,12
ESPE,MIL,12
ET,MIL,12
ETH,MIL,12
ETS,MIL,12
EVISO,MIL,6
EXAI,MIL,12
FAE,MIL,12
FARM,MIL,8
FBK,MIL,12
FCH,MIL,12
FCT,MIL,12
FF,MIL,12
FIC,MIL,12
FILA,MIL,12
FM,MIL,12
FNM,MIL,12
FPE,MIL,12
FUM,MIL,12
G,MIL,12
GAB,MIL,12
GE,MIL,12
GEO,MIL,12
GF,MIL,12
GHC,MIL,12
GM,MIL,12
GPI,MIL,12
GROW,MIL,12
GSP,MIL,12
GVS,MIL,12
HER,MIL,12
HIK,MIL,12
HZY,MIL,9
ICF,MIL,12
ICOP,MIL,12
ICOS,MIL,12
IDNTT,MIL,12
IEG,MIL,12
IF,MIL,12
IG,MIL,12
ILP,MIL,12
IMD,MIL,12
IMS,MIL,12
INDB,MIL,12
INW,MIL,12
IOT,MIL,12
IP,MIL,12
IRC,MIL,12
IRE,MIL,12
ISP,MIL,12
ITD,MIL,12
ITM,MIL,12
IVG,MIL,12
IWB,MIL,12
JUVE,MIL,6
KK,MIL,12
KME,MIL,12
LDB,MIL,12
LDO,MIL,12
LFG,MIL,12
LNDR,MIL,12
LTMC,MIL,12
LUVE,MIL,12
MAIRE,MIL,12
MAPS,MIL,12
MARE,MIL,12
MARK,MIL,12
MARR,MIL,12
MASI,MIL,12
MB,MIL,12
MFEB,MIL,12
MFT,MIL,12
MGS,MIL,12
MN,MIL,12
MOL,MIL,12
MONC,MIL,12
NDT,MIL,12
NEXI,MIL,12
NOVA,MIL,12
NR,MIL,12
NWL,MIL,12
NXT,MIL,12
OLI,MIL,12
OMER,MIL,12
ORS,MIL,12
OS,MIL,12
OVS,MIL,1
PHIL,MIL,12
PHN,MIL,12
PIA,MIL,12
PINF,MIL,12
PIRC,MIL,12
PLC,MIL,12
PMED,MIL,12
PQ,MIL,3
PRO,MIL,12
PRT,MIL,12
PRY,MIL,12
PSQ,MIL,12
PST,MIL,12
PTR,MIL,12
PWS,MIL,12
QFAL,MIL,12
RACE,MIL,12
RAT,MIL,12
RCS,MIL,12
RDF,MIL,12
REC,MIL,12
RES,MIL,12
REVO,MIL,12
REY,MIL,12
RFG,MIL,12
RN,MIL,12
RTL,MIL,12
RWAY,MIL,12
RWY,MIL,12
SAB,MIL,12
SBC,MIL,12
SERI,MIL,12
SES,MIL,4
SFER,MIL,12
SFL,MIL,12
SGF,MIL,12
SIAV,MIL,12
SIT,MIL,12
SL,MIL,12
SMCAP,MIL,12
SOL,MIL,12
SOM,MIL,12
SPM,MIL,12
SRG,MIL,12
SSL,MIL,6
STAR7,MIL,12
STLAM,MIL,12
SYS,MIL,12
TALEA,MIL,12
TCG,MIL,12
TEN,MIL,12
TES,MIL,12
TFIN,MIL,12
TGYM,MIL,12
TIP,MIL,12
TISG,MIL,12
TIT,MIL,12
TNO,MIL,12
TNXT,MIL,12
TPRO,MIL,12
TPS,MIL,12
TRN,MIL,12
TXT,MIL,12
TYA,MIL,12
UCG,MIL,12
UD,MIL,12
UNI,MIL,12
VARV,MIL,12
VLS,MIL,12
VLT,MIL,12
WBD,MIL,12
WIIT,MIL,12
YACHT,MIL,12
YRM,MIL,12
ZEST,MIL,12
ZV,MIL,12
ABAS,NGM,12
ABERA,NGM,12
ABIG,NGM,12
ABSL B,NGM,12
ADVT,NGM,12
AIK B,NGM,12
AMIDO,NGM,12
APTA,NGM,12
AQUAT,NGM,12
ARBO A,NGM,12
ARGO,NGM,12
ATANA,NGM,12
BAT,NGM,12
BIOWKS,NGM,12
BLICK,NGM,12
BLUE,NGM,12
BRIX,NGM,12
CARDEO,NGM,12
CESSA,NGM,12
COEGIN,NGM,12
CRWN,NGM,12
CURAS,NGM,12
EDYOU,NGM,12
EMART,NGM,12
ENRAD,NGM,12
FABLE,NGM,12
FRILAN,NGM,12
FRNT B,NGM,12
GARPCO B,NGM,12
GATE,NGM,12
GOSOL,NGM,12
GTAB B,NGM,12
GTG,NGM,12
HMPLY,NGM,12
HUNTER,NGM,12
INFRA,NGM,12
KAV,NGM,12
KOBR B,NGM,12
KVIX,NGM,12
LAIR,NGM,12
LATF B,NGM,12
LGOLD B,NGM,12
LINKAB,NGM,12
LOHILO,NGM,12
MAHVIE,NGM,12
MCLR,NGM,12
MEGR,NGM,12
MNDRK,NGM,12
MRSELL,NGM,12
MYBEAT,NGM,12
NATTA,NGM,12
NGS,NGM,12
NIDHOG,NGM,12
NIUTEC,NGM,12
NORDIG,NGM,12
NOSIUM B,NGM,12
NOWO,NGM,12
NXAR,NGM,12
OBDU B,NGM,12
ODI,NGM,12
OPSYH,NGM,12
PIXEL,NGM,12
PRESRV,NGM,12
PRLD,NGM,12
RAMSH,NGM,12
REAL,NGM,12
RENT,NGM,12
RLVNC,NGM,12
RMDX,NGM,12
SDS,NGM,12
SIN,NGM,12
SLG B,NGM,12
SOSI,NGM,12
SPERM,NGM,12
SPGR,NGM,12
SPLTN,NGM,12
STRD B,NGM,12
STVA B,NGM,12
TCC A,NGM,12
TRAN A,NGM,12
TRIONA,NGM,12
TRML,NGM,12
TURA,NGM,12
VAXXA,NGM,12
XER,NGM,12
ZOOM,NGM,12
ABG,OB,12
ABL,OB,12
ACR,OB,12
AFG,OB,12
AFISH,OB,12
AFK,OB,12
AGLX,OB,12
AKAST,OB,12
AKBM,OB,12
AKER,OB,12
AKRBP,OB,12
AKSO,OB,12
AKVA,OB,12
ALNG,OB,12
ANDF,OB,12
APR,OB,12
ARCH,OB,12
ATEA,OB,12
AURG,OB,12
AUSS,OB,12
AUTO,OB,12
AZT,OB,12
B2I,OB,12
BAKKA,OB,12
BEWI,OB,12
BIEN,OB,12
BINT,OB,12
BMA,OB,12
BNOR,OB,12
BONHR,OB,12
BOUV,OB,12
BRG,OB,12
BRUT,OB,12
BWE,OB,12
BWLPG,OB,12
BWO,OB,12
CADLR,OB,12
CAMBI,OB,12
CAPT,OB,12
CLOUD,OB,12
COSH,OB,12
CRNA,OB,12
DDRIL,OB,12
DELIA,OB,12
DFENS,OB,12
DNB,OB,12
DNO,OB,12
DOFG,OB,12
DVD,OB,12
EIOF,OB,12
ELIMP,OB,12
ELK,OB,12
ELMRA,OB,12
ELO,OB,12
ENDUR,OB,12
ENH,OB,12
ENSU,OB,12
ENTRA,OB,12
EPR,OB,12
EQNR,OB,12
GENO,OB,12
GEOS,OB,12
GIGA,OB,12
GJF,OB,12
GRONG,OB,12
GSF,OB,12
GYL,OB,12
HAFNI,OB,12
HAUTO,OB,12
HDLY,OB,12
HELG,OB,12
HEX,OB,12
HGSB,OB,12
HKY,OB,12
HPUR,OB,12
HSHP,OB,12
HUNT,OB,12
IDEX,OB,12
INSTA,OB,12
ISLAX,OB,12
IWS,OB,12
JACK,OB,12
JAREN,OB,12
JIN,OB,12
KCC,OB,12
KID,OB,12
KIT,OB,12
KLDVK,OB,12
KMAR,OB,12
KOA,OB,12
KOG,OB,12
KOMPL,OB,12
KRAB,OB,12
LINK,OB,12
LSG,OB,12
LUMI,OB,12
LYTIX,OB,12
MAS,OB,12
MEDI,OB,12
MGN,OB,12
MING,OB,12
MORG,OB,12
MORLD,OB,12
MOWI,OB,12
MPCC,OB,12
MULTI,OB,12
NAPA,OB,12
NAS,OB,12
NCOD,OB,12
NEL,OB,12
NHY,OB,12
NKR,OB,12
NOAP,OB,12
NOD,OB,12
NOHAL,OB,12
NOL,OB,12
NOM,OB,12
NONG,OB,12
NORAM,OB,12
NORBT,OB,12
NORCO,OB,12
NORDH,OB,12
NRC,OB,12
NSKOG,OB,12
NTI,OB,12
NYKD,OB,12
OBXD,OB,12
ODF,OB,12
ODL,OB,12
OET,OB,12
OKEA,OB,12
OMDA,OB,12
ORK,OB,12
OTEC,OB,12
OTL,OB,12
OTOVO,OB,12
PARB,OB,12
PEN,OB,12
PEXIP,OB,12
PHO,OB,12
PLGC,OB,12
PLSV,OB,12
PLT,OB,12
PNOR,OB,12
POL,OB,12
PROT,OB,12
PRS,OB,12
PYRUM,OB,12
REACH,OB,12
RECSI,OB,12
REFL,OB,3
RING,OB,12
ROGS,OB,12
SAGA,OB,12
SALM,OB,12
SALME,OB,12
SATS,OB,12
SB1NO,OB,12
SB68,OB,12
SBNOR,OB,12
SBO,OB,12
SCANA,OB,12
SCATC,OB,12
SDSD,OB,12
SEA1,OB,12
SKUE,OB,12
SMOP,OB,12
SNI,OB,11
SNOR,OB,12
SNTIA,OB,12
SOAG,OB,12
SOFF,OB,12
SOMA,OB,12
SPOG,OB,12
SPOL,OB,12
STB,OB,12
STECH,OB,12
STST,OB,12
SUBC,OB,12
TEKNA,OB,12
TEL,OB,12
TGS,OB,12
TINDE,OB,12
TOM,OB,12
TRMED,OB,12
VAR,OB,12
VEI,OB,12
VEND,OB,12
VISTN,OB,12
VOW,OB,12
VTURA,OB,12
VVL,OB,12
WAWI,OB,12
WEST,OB,12
WWI,OB,12
XPLRA,OB,12
YAR,OB,12
ZAL,OB,12
ZAP,OB,12
ZLNA,OB,12
4C,OM,12
AAC,OM,12
AAK,OM,12
ABSO,OM,12
ACAD,OM,6
ACARIX,OM,12
ACAST,OM,12
ACCON,OM,12
ACE,OM,12
ACRI A,OM,12
ACROUD,OM,12
ACTI,OM,12
ACUVI,OM,12
ADDT B,OM,12
ADTR,OM,12
ADVE,OM,12
AFRY,OM,12
AGES B,OM,12
AGROUP,OM,12
AGTIRA B,OM,12
AJA B,OM,12
ALCA,OM,12
ALFA,OM,12
ALIF B,OM,12
ALIG,OM,12
ALLEI,OM,12
ALLIGO B,OM,12
ALM,OM,12
ALTRA,OM,12
ALZCUR,OM,12
AMBEA,OM,12
ANNE B,OM,12
ANOD B,OM,12
APOTEA,OM,12
AQ,OM,12
ARCT,OM,12
ARFA,OM,12
ARJO B,OM,12
ARPL,OM,12
ASKER,OM,12
ASMDEE B,OM,12
ASSA B,OM,12
ATCO A,OM,12
ATIC,OM,12
ATIN,OM,6
ATRLJ B,OM,12
ATT,OM,12
AVARDA,OM,12
AVEN,OM,12
AVT B,OM,12
AXFO,OM,12
AZA,OM,12
B3,OM,12
BACTI B,OM,12
BAHN B,OM,12
BALCO,OM,12
BALD B,OM,12
BEAMMW B,OM,12
BEGR,OM,12
BEIA B,OM,12
BEIJ B,OM,12
BERG B,OM,12
BERNER B,OM,12
BESQAB,OM,12
BETCO,OM,12
BETS B,OM,12
BHG,OM,12
BICO,OM,8
BILI A,OM,12
BILL,OM,12
BIM,OM,12
BINERO,OM,12
BINV,OM,12
BIOA B,OM,12
BIOG B,OM,12
BMAX,OM,12
BMC,OM,12
BOAT,OM,12
BOHO,OM,12
BOKUS,OM,12
BOL,OM,12
BONAS,OM,12
BONAV B,OM,12
BONEX,OM,12
BOOZT,OM,12
BORG,OM,12
BOTX,OM,12
BRAIN,OM,12
BRAV,OM,12
BRIN B,OM,12
BTS B,OM,12
BUFAB,OM,12
BULTEN,OM,12
BURE,OM,12
BYGGP,OM,12
CAG,OM,12
CALVIK,OM,12
CAMX,OM,12
CANDLE B,OM,12
CANTA,OM,12
CARA,OM,12
CARE,OM,12
CASE,OM,12
CAST,OM,12
CAT B,OM,12
CATE,OM,12
CCC,OM,12
CDON,OM,12
CEDER,OM,6
CEVI,OM,12
CFISH,OM,12
CHEF,OM,12
CIBUS,OM,12
CINPHA,OM,12
CINT,OM,12
CLA B,OM,12
CLAS B,OM,12
CLAV,OM,12
CLBIO,OM,12
CLIME B,OM,12
CNCJO B,OM,12
COFFEE B,OM,12
COOR,OM,12
CORE A,OM,12
CRAD B,OM,12
CRED A,OM,12
CRNO B,OM,12
CTEK,OM,12
CTM,OM,12
CTT,OM,12
CX,OM,12
DEDI,OM,12
DICOT,OM,12
DIOS,OM,12
DMYD B,OM,12
DOM,OM,12
DONE,OM,12
DOXA,OM,12
DSNO,OM,12
DUNI,OM,12
DURC B,OM,12
DUST,OM,8
DVYSR,OM,12
DYVOX,OM,12
EAST,OM,12
EG7,OM,12
EGTX,OM,12
EKTA B,OM,12
ELAN B,OM,12
ELIC,OM,12
ELON,OM,12
ELTEL,OM,12
ELUX B,OM,12
EMBELL,OM,12
EMBRAC B,OM,12
EMIL B,OM,12
ENEA,OM,12
ENGCON B,OM,12
ENITY,OM,12
ENRO,OM,12
ENVAR,OM,12
ENZY,OM,12
EOLU B,OM,12
EPEN,OM,12
EPI A,OM,12
EPIS B,OM,12
EPRO B,OM,12
EQL,OM,3
EQT,OM,12
ERIC B,OM,12
ESSITY B,OM,12
EVO,OM,12
EWRK,OM,12
EXS,OM,12
FABG,OM,12
FAG,OM,12
FERRO,OM,12
FG,OM,12
FIRE,OM,12
FLAT B,OM,12
FLERIE,OM,12
FLEXM,OM,3
FLEXQ,OM,12
FLUO,OM,12
FMM B,OM,12
FNM,OM,12
FNOVA B,OM,12
FOI B,OM,12
FPAR A,OM,12
FPIP,OM,12
FRACTL,OM,12
FREEM,OM,12
FREJA,OM,12
G2M,OM,12
G5EN,OM,12
GAPW B,OM,12
GARO,OM,12
GENI,OM,12
GENO,OM,12
GETI B,OM,12
GIG SDB,OM,12
GOMX,OM,12
GOTL A,OM,12
GPG,OM,12
GRANGX,OM,12
GREEN,OM,12
GRNG,OM,12
GULD,OM,12
HACK,OM,12
HAKI B,OM,12
HANZA,OM,12
HAV B,OM,12
HAYPP,OM,12
HEART,OM,12
HEBA B,OM,12
HEIM PREF,OM,12
HEM,OM,12
HEXA B,OM,12
HIGHCO B,OM,12
HILB B,OM,12
HM B,OM,12
HMS,OM,12
HNSA,OM,12
HOFI,OM,12
HOLM B,OM,12
HPOL B,OM,12
HTRO,OM,12
HUFV A,OM,12
HUM,OM,12
HUMBLE,OM,12
HUSQ B,OM,12
IBT B,OM,12
IDUN B,OM,12
IMMU,OM,12
IMP A SDB,OM,12
IMPC,OM,12
INDT,OM,12
INDU A,OM,12
INFREA,OM,12
INISS B,OM,12
INIT,OM,12
INSTAL,OM,12
INTEA B,OM,12
INTEG B,OM,12
INTRUM,OM,12
INVE A,OM,12
INWI,OM,12
ISOFOL,OM,12
ITAB,OM,12
ITECH,OM,12
IVACC,OM,12
IVSO,OM,12
JM,OM,12
JOMA,OM,12
K2A B,OM,12
K33,OM,12
KABE B,OM,12
KAMBI,OM,12
KAPIAB,OM,12
KAR,OM,12
KARNEL B,OM,12
KBC,OM,12
KEBNI B,OM,12
KFAST B,OM,12
KINV B,OM,12
KJELL,OM,12
KLAR,OM,12
KLARA B,OM,12
KNOW,OM,12
LAGR B,OM,12
LATO B,OM,12
LEA,OM,12
LIAB,OM,12
LIFCO B,OM,12
LIME,OM,12
LINC,OM,12
LOGI A,OM,12
LOOMIS,OM,12
LUMEN,OM,12
LUND B,OM,12
LYKO A,OM,12
MAGI,OM,8
MAHA A,OM,12
MANG,OM,12
MAVEN,OM,12
MCAP,OM,12
MCOV B,OM,12
MEAB B,OM,12
MEDS,OM,12
MEKO,OM,12
META,OM,12
MIDS,OM,12
MILDEF,OM,12
MIPS,OM,12
MMGR B,OM,12
MNTC,OM,12
MOB,OM,12
MOMENT,OM,12
MORROW,OM,12
MSAB B,OM,12
MSON B,OM,12
MTG B,OM,12
MTRS,OM,12
MVIR,OM,12
MYCR,OM,12
NANEXA,OM,12
NAVIGO STAM,OM,12
NAXS,OM,12
NCAB,OM,12
NCC B,OM,12
NELLY,OM,12
NEO B,OM,12
NEOBO,OM,12
NEPA,OM,12
NETEL,OM,12
NETI B,OM,12
NEWA B,OM,12
NEXAM,OM,12
NIBE B,OM,12
NICA,OM,12
NIL B,OM,12
NIO,OM,12
NIVI B,OM,12
NMAN,OM,12
NOBA,OM,12
NOBI,OM,12
NOLA B,OM,12
NORB B,OM,12
NORION,OM,12
NOTE,OM,12
NOTEK,OM,8
NP3,OM,12
NREST,OM,12
NTEK B,OM,12
NYAB,OM,12
OBAB,OM,12
OBSE,OM,12
OEM B,OM,12
OGUN B,OM,12
ONCO,OM,12
ONEF,OM,12
OODA,OM,9
OPTER,OM,12
ORES,OM,12
ORRON,OM,12
ORT B,OM,12
ORTI B,OM,12
ORX,OM,12
OSSD,OM,12
OVZON,OM,12
OXE,OM,12
PACT,OM,12
PAX,OM,12
PCELL,OM,12
PDX,OM,12
PEAB B,OM,12
PIERCE,OM,12
PION B,OM,12
PLAZ B,OM,12
PNDX B,OM,12
PREV B,OM,12
PRFO,OM,12
PRIC B,OM,12
PRISMA,OM,12
PRO,OM,12
PROF B,OM,12
QAIR,OM,12
QBEN,OM,12
QLINEA,OM,12
QLIRO,OM,12
QSYS,OM,12
RAIL,OM,12
RATO B,OM,12
RAY B,OM,12
REJL B,OM,12
ROKO B,OM,12
RROS,OM,12
RUG,OM,12
RUSTA,OM,4
RVRC,OM,6
SAAB B,OM,12
SAFETY B,OM,12
SAGA A,OM,12
SALT B,OM,12
SAND,OM,12
SANION,OM,12
SAVE,OM,12
SBB B,OM,12
SBOK,OM,12
SCA B,OM,12
SCIB,OM,12
SCST,OM,12
SDIP B,OM,12
SEAF,OM,12
SEB A,OM,12
SECARE,OM,12
SECT B,OM,12
SECU B,OM,12
SEDANA,OM,12
SEYE,OM,12
SEZI,OM,12
SF,OM,12
SFAB,OM,12
SFAST,OM,12
SGG,OM,12
SHB A,OM,12
SHOT,OM,12
SIBEK,OM,4
SILEX,OM,12
SINCH,OM,12
SINT,OM,12
SIVE,OM,12
SIVI,OM,12
SKA B,OM,12
SKF B,OM,12
SKIS B,OM,12
SKMO,OM,12
SKOLON,OM,12
SLEEP,OM,12
SLP B,OM,12
SMCRT,OM,12
SNX,OM,12
SOBI,OM,12
SOF B,OM,12
SOLNA,OM,12
SOLT,OM,12
SPRINT,OM,12
SSAB A,OM,12
STAR B,OM,12
STEF B,OM,12
STIL,OM,12
STOR B,OM,12
STORY B,OM,12
STUDBO,OM,12
SUMMAS,OM,12
SUS,OM,12
SVEAF,OM,12
SVED B,OM,12
SVIK,OM,12
SVOL B,OM,12
SWEC B,OM,12
SWED A,OM,12
SYNACT,OM,12
SYNSAM,OM,12
SYSR,OM,4
TAGM B,OM,12
TEL2 B,OM,12
TELIA,OM,12
TEQ,OM,12
TERNOR,OM,12
TERRNT B,OM,12
THULE,OM,12
TINGS A,OM,12
TITA B,OM,12
TOBII,OM,12
TRAC B,OM,12
TRAD,OM,12
TRANS,OM,12
TREL B,OM,12
TRIAN B,OM,12
TROAX,OM,12
TRUE B,OM,12
UNIBAP,OM,6
UPSALE,OM,12
UTG,OM,12
VBG B,OM,12
VEFAB,OM,12
VERT B,OM,12
VESTUM,OM,12
VICO,OM,12
VIMIAN,OM,12
VISC,OM,12
VIT B,OM,12
VITR,OM,12
VIVA,OM,12
VNV,OM,12
VOLCAR B,OM,12
VOLO,OM,12
VOLV B,OM,12
VPLAY B,OM,12
VSSAB B,OM,12
VSURE,OM,12
VUXEN,OM,4
W5,OM,12
WALL B,OM,12
WAYS,OM,12
WBGR B,OM,12
WIHL,OM,12
WPTG B,OM,12
WSG,OM,12
WTW A,OM,12
XANO B,OM,12
XBRANE,OM,12
XINT,OM,12
XSPRAY,OM,12
XVIVO,OM,12
YUBICO,OM,9
ZZ B,OM,12
74SW,PA,12
AAA,PA,12
AB,PA,12
ABCA,PA,12
ABEO,PA,3
ABLD,PA,12
ABNX,PA,12
ABVX,PA,12
AC,PA,12
ACA,PA,12
ADOC,PA,12
ADP,PA,12
AELIS,PA,12
AF,PA,12
AI,PA,12
AIR,PA,12
AKE,PA,12
AKW,PA,12
AL2SI,PA,2
ALAFY,PA,12
ALAGP,PA,6
ALAGR,PA,12
ALAIR,PA,12
ALATA,PA,3
ALATI,PA,12
ALAUD,PA,12
ALAVI,PA,12
ALBFR,PA,12
ALBI,PA,12
ALBIO,PA,12
ALBIZ,PA,12
ALBKK,PA,12
ALBLD,PA,12
ALBON,PA,12
ALBOU,PA,12
ALBPK,PA,12
ALCAF,PA,9
ALCAT,PA,8
ALCBI,PA,3
ALCGM,PA,12
ALCIS,PA,12
ALCJ,PA,12
ALCLA,PA,12
ALCLS,PA,12
ALCOF,PA,12
ALCOG,PA,6
ALCOX,PA,12
ALCPA,PA,12
ALCPB,PA,12
ALCRB,PA,12
ALCUR,PA,12
ALCWE,PA,12
ALDAR,PA,6
ALDEL,PA,12
ALDLS,PA,12
ALDLT,PA,12
ALDMS,PA,12
ALDNE,PA,12
ALDNX,PA,12
ALDRV,PA,12
ALDUX,PA,12
ALECO,PA,9
ALECP,PA,3
ALECR,PA,12
ALEMG,PA,12
ALEMV,PA,9
ALENO,PA,12
ALEO2,PA,2
ALERS,PA,12
ALESE,PA,3
ALEXA,PA,12
ALFLE,PA,12
ALFOR,PA,12
ALFPC,PA,8
ALFRE,PA,12
ALFUM,PA,12
ALGAE,PA,12
ALGEN,PA,12
ALGEV,PA,12
ALGID,PA,12
ALGIL,PA,12
ALGIR,PA,9
ALGTR,PA,12
ALHAF,PA,3
ALHEX,PA,12
ALHG,PA,12
ALHGO,PA,12
ALHGR,PA,12
ALHIT,PA,12
ALHOP,PA,12
ALHRG,PA,12
ALHRS,PA,6
ALHUN,PA,8
ALHYP,PA,12
ALI2S,PA,12
ALICA,PA,12
ALIEV,PA,12
ALIKO,PA,12
ALIMP,PA,12
ALINN,PA,12
ALISP,PA,12
ALITL,PA,12
ALJXR,PA,12
ALKAL,PA,12
ALKEY,PA,12
ALKKO,PA,12
ALKLH,PA,12
ALKLK,PA,12
ALLAN,PA,12
ALLDL,PA,3
ALLEX,PA,3
ALLGO,PA,12
ALLHB,PA,12
ALLUX,PA,12
ALMCE,PA,12
ALMDT,PA,12
ALMEX,PA,12
ALMIB,PA,12
ALMIN,PA,12
ALMKT,PA,12
ALMOU,PA,8
ALMRB,PA,12
ALNOV,PA,12
ALNSC,PA,12
ALNSE,PA,12
ALNTG,PA,12
ALNXT,PA,12
ALO,PA,3
ALODC,PA,9
ALORA,PA,12
ALPAS,PA,12
ALPAT,PA,12
ALPDX,PA,8
ALPET,PA,12
ALPG,PA,12
ALPJT,PA,3
ALPM,PA,12
ALPOU,PA,9
ALPRG,PA,12
ALPRI,PA,3
ALPUL,PA,3
ALPWG,PA,12
ALQGC,PA,12
ALQWA,PA,9
ALREW,PA,12
ALRIB,PA,12
ALRIS,PA,12
ALSAS,PA,12
ALSEC,PA,12
ALSEM,PA,12
ALSEN,PA,12
ALSMA,PA,12
ALSTI,PA,12
ALSTW,PA,12
ALTAI,PA,12
ALTAO,PA,12
ALTD,PA,12
ALTHE,PA,12
ALTHX,PA,12
ALTPC,PA,12
ALTRA,PA,12
ALTRI,PA,3
ALTUV,PA,12
ALTXC,PA,12
ALU10,PA,12
ALUNT,PA,12
ALVAL,PA,12
ALVAP,PA,12
